Model,TBS2104
1.504e-06,13.7637
1.536e-06,13.4336
1.568e-06,18.3926
1.600e-06,24.0391
1.632e-06,24.6582
1.664e-06,25.2793
1.696e-06,25.5527
1.728e-06,25.5059
1.760e-06,25.3594
1.792e-06,25.0566
1.824e-06,24.8828
1.856e-06,24.8613
1.888e-06,25.1699
1.920e-06,25.416
1.952e-06,25.8906
1.984e-06,26.2441
2.016e-06,26.5195
2.048e-06,26.5273
2.080e-06,26.3711
2.112e-06,26.2676
2.144e-06,26.1563
2.176e-06,25.9668
2.208e-06,26.0059
2.240e-06,26.2637
2.272e-06,26.4863
2.304e-06,26.5996
2.336e-06,26.7598
2.368e-06,26.7344
2.400e-06,26.6855
2.432e-06,26.6387
2.464e-06,26.4922
2.496e-06,26.457
2.528e-06,26.4414
2.560e-06,26.5371
2.592e-06,26.6055
2.624e-06,26.7402
2.656e-06,26.877
2.688e-06,26.873
2.720e-06,26.7969
2.752e-06,26.707
2.784e-06,26.707
2.816e-06,26.6777
2.848e-06,26.5195
2.880e-06,26.5801
2.912e-06,26.6367
2.944e-06,26.8281
2.976e-06,26.9883
3.008e-06,26.916
3.040e-06,26.8242
3.072e-06,26.9063
3.104e-06,26.8848
3.136e-06,26.8105
3.168e-06,26.6582
3.200e-06,26.7344
3.232e-06,26.6816
3.264e-06,26.7227
3.296e-06,26.8008
3.328e-06,26.7734
3.360e-06,26.8691
3.392e-06,26.7422
3.424e-06,26.7891
3.456e-06,26.8242
3.488e-06,26.7715
3.520e-06,26.6445
3.552e-06,26.7676
3.584e-06,26.8223
3.616e-06,26.8027
3.648e-06,26.7656
3.680e-06,26.8008
3.712e-06,26.7949
3.744e-06,26.8594
3.776e-06,26.7949
3.808e-06,26.8457
3.840e-06,26.7539
3.872e-06,26.6895
3.904e-06,26.7383
3.936e-06,26.9063
3.968e-06,26.8516
4.000e-06,26.7871
4.032e-06,26.8086
4.064e-06,26.918
4.096e-06,26.8184
4.128e-06,26.7676
4.160e-06,26.7969
4.192e-06,26.9023
4.224e-06,26.7773
4.256e-06,26.7031
4.288e-06,26.8496
4.320e-06,26.7813
4.352e-06,26.8887
4.384e-06,26.7695
4.416e-06,26.8047
4.448e-06,26.8184
4.480e-06,26.8652
4.512e-06,26.8887
4.544e-06,26.8145
4.576e-06,26.7988
4.608e-06,26.8145
4.640e-06,26.7969
4.672e-06,26.916
4.704e-06,26.9063
4.736e-06,26.8594
4.768e-06,26.8223
4.800e-06,26.8223
4.832e-06,26.7676
4.864e-06,26.7324
4.896e-06,26.8438
4.928e-06,26.7266
4.960e-06,26.8926
4.992e-06,26.8008
5.024e-06,26.8281
5.056e-06,26.8242
5.088e-06,26.8438
5.120e-06,26.7695
5.152e-06,26.7969
5.184e-06,26.7988
5.216e-06,26.8477
5.248e-06,26.8164
5.280e-06,26.8145
5.312e-06,26.7988
5.344e-06,26.7461
5.376e-06,26.6992
5.408e-06,26.8008
5.440e-06,26.7461
5.472e-06,26.7617
5.504e-06,26.7813
5.536e-06,26.8633
5.568e-06,26.7246
5.600e-06,26.791
5.632e-06,26.7617
5.664e-06,26.7246
5.696e-06,26.752
5.728e-06,26.6309
5.760e-06,26.7285
5.792e-06,26.7031
5.824e-06,26.7324
5.856e-06,26.6211
5.888e-06,26.8105
5.920e-06,26.6543
5.952e-06,26.6855
5.984e-06,26.8008
6.016e-06,26.7148
6.048e-06,26.4746
6.080e-06,23.0176
6.112e-06,15.4609
6.144e-06,14.7832
6.176e-06,14.4609
6.208e-06,14.1699
6.240e-06,13.9102
6.272e-06,13.8164
6.304e-06,13.791
6.336e-06,13.5527
6.368e-06,13.2871
6.400e-06,13.0781
6.432e-06,13.0332
6.464e-06,12.9082
6.496e-06,12.9629
6.528e-06,12.9941
6.560e-06,12.8945
6.592e-06,12.5547
6.624e-06,12.2871
6.656e-06,12.1641
6.688e-06,11.8672
6.720e-06,11.7109
6.752e-06,11.5313
6.784e-06,11.4219
6.816e-06,11.207
6.848e-06,10.9668
6.880e-06,10.7617
6.912e-06,10.3711
6.944e-06,10.0234
6.976e-06,9.80469
7.008e-06,9.44922
7.040e-06,9.16797
7.072e-06,8.8457
7.104e-06,8.56445
7.136e-06,8.32227
7.168e-06,8.00195
7.200e-06,7.58984
7.232e-06,7.21094
7.264e-06,6.91602
7.296e-06,6.57227
7.328e-06,6.20117
7.360e-06,5.81055
7.392e-06,5.49219
7.424e-06,5.06836
7.456e-06,4.79492
7.488e-06,4.57422
7.520e-06,4.20898
7.552e-06,3.95508
7.584e-06,3.55664
7.616e-06,3.24609
7.648e-06,2.94336
7.680e-06,2.68555
7.712e-06,2.29883
7.744e-06,2.12109
7.776e-06,1.81836
7.808e-06,1.57617
7.840e-06,1.2793
7.872e-06,1.0332
7.904e-06,0.855469
7.936e-06,1.21094
7.968e-06,1.63281
8.000e-06,1.58008
8.032e-06,1.38867
8.064e-06,1.20703
8.096e-06,1.15234
8.128e-06,0.81836
8.160e-06,0.191407
8.192e-06,-0.054687
8.224e-06,-0.134765
8.256e-06,-0.140625
8.288e-06,-0.121093
8.320e-06,-0.199218
8.352e-06,-0.0781245
8.384e-06,-0.195312
8.416e-06,-0.183593
8.448e-06,-0.148437
8.480e-06,-0.113281
8.512e-06,-0.152343
8.544e-06,-0.185546
8.576e-06,-0.191406
8.608e-06,-0.136718
8.640e-06,-0.115234
8.672e-06,-0.0898433
8.704e-06,-0.11914
8.736e-06,-0.123046
8.768e-06,-0.11914
8.800e-06,-0.154296
8.832e-06,-0.0683589
8.864e-06,-0.0722651
8.896e-06,-0.0468745
8.928e-06,-0.123046
8.960e-06,-0.138671
8.992e-06,-0.0976558
9.024e-06,-0.0136714
9.056e-06,-0.0332026
9.088e-06,-0.0781245
9.120e-06,-0.248046
9.152e-06,0.023438
9.184e-06,0.0117192
9.216e-06,-0.0839839
9.248e-06,-0.0917964
9.280e-06,-0.0839839
9.312e-06,-0.0585933
9.344e-06,-0.123046
9.376e-06,-0.0488276
9.408e-06,0.0117192
9.440e-06,0.0585942
9.472e-06,-0.0195308
9.504e-06,-0.00976515
9.536e-06,0.0332036
9.568e-06,4.76837e-07
9.600e-06,-0.0957026
9.632e-06,-0.101562
9.664e-06,0.0136724
9.696e-06,0.0117192
9.728e-06,-0.0468745
9.760e-06,0.0097661
9.792e-06,0.0136724
9.824e-06,0.023438
9.856e-06,0.00585985
9.888e-06,-0.00195265
9.920e-06,-0.0195308
9.952e-06,0.039063
9.984e-06,0.138672
1.002e-05,-0.0449214
1.005e-05,0.0976567
1.008e-05,0.023438
1.011e-05,-0.0761714
1.014e-05,0.0019536
1.018e-05,-0.0878901
1.021e-05,-0.0624995
1.024e-05,-0.0136714
1.027e-05,0.0351567
1.030e-05,0.00781298
1.034e-05,0.0878911
1.037e-05,4.76837e-07
1.040e-05,0.0312505
1.043e-05,4.76837e-07
1.046e-05,0.0312505
1.050e-05,0.0332036
1.053e-05,0.039063
1.056e-05,0.0507817
1.059e-05,0.0351567
1.062e-05,0.0566411
1.066e-05,0.0019536
1.069e-05,-0.0292964
1.072e-05,0.0019536
1.075e-05,0.0253911
1.078e-05,0.134766
1.082e-05,0.0761724
1.085e-05,0.0683599
1.088e-05,-0.0214839
1.091e-05,0.0429692
1.094e-05,-0.00195265
1.098e-05,0.0156255
1.101e-05,0.0097661
1.104e-05,-0.00976515
1.107e-05,0.0156255
1.110e-05,0.0644536
1.114e-05,0.0195317
1.117e-05,0.0117192
1.120e-05,0.0449224
1.123e-05,0.0878911
1.126e-05,4.76837e-07
1.130e-05,0.0449224
1.133e-05,0.00781298
1.136e-05,0.115235
1.139e-05,0.0722661
1.142e-05,0.0722661
1.146e-05,0.0625005
1.149e-05,0.0585942
1.152e-05,0.0800786
1.155e-05,0.113282
1.158e-05,0.0605474
1.162e-05,0.103516
1.165e-05,0.0566411
1.168e-05,0.103516
1.171e-05,0.0156255
1.174e-05,0.0800786
1.178e-05,0.0878911
1.181e-05,0.0488286
1.184e-05,0.0507817
1.187e-05,0.136719
1.190e-05,0.0644536
1.194e-05,0.103516
1.197e-05,0.0507817
1.200e-05,0.0917974
1.203e-05,0.0917974
1.206e-05,0.121094
1.210e-05,0.16211
1.213e-05,0.140625
1.216e-05,0.039063
1.219e-05,0.115235
1.222e-05,0.173829
1.226e-05,0.242188
1.229e-05,0.158204
1.232e-05,0.0664067
1.235e-05,0.0878911
1.238e-05,0.212891
1.242e-05,0.154297
1.245e-05,0.117188
1.248e-05,0.146485
1.251e-05,0.177735
1.254e-05,0.21875
1.258e-05,0.201172
1.261e-05,0.177735
1.264e-05,0.167969
1.267e-05,0.140625
1.270e-05,0.246094
1.274e-05,0.259766
1.277e-05,0.0488286
1.280e-05,0.105469
1.283e-05,0.107422
1.286e-05,0.154297
1.290e-05,0.103516
1.293e-05,0.167969
1.296e-05,0.154297
1.299e-05,0.228516
1.302e-05,0.105469
1.306e-05,0.125
1.309e-05,0.0996099
1.312e-05,0.205079
1.315e-05,0.126954
1.318e-05,-0.166015
1.322e-05,0.126954
1.325e-05,0.25586
1.328e-05,0.416016
1.331e-05,0.22461
1.334e-05,0.263672
1.338e-05,0.121094
1.341e-05,0.142579
1.344e-05,0.251954
1.347e-05,0.410157
1.350e-05,0.878907
1.354e-05,1.39648
1.357e-05,2.11719
1.360e-05,3.21875
1.363e-05,4.45117
1.366e-05,5.5918
1.370e-05,6.48438
1.373e-05,7.10938
1.376e-05,7.62695
1.379e-05,8.12891
1.382e-05,8.86523
1.386e-05,9.74414
1.389e-05,10.8398
1.392e-05,12.0273
1.395e-05,13.0918
1.398e-05,13.9629
1.402e-05,14.4902
1.405e-05,14.6074
1.408e-05,14.3047
1.411e-05,13.8457
1.414e-05,13.3945
1.418e-05,13.3516
1.421e-05,13.4531
1.424e-05,13.918
1.427e-05,14.248
1.430e-05,14.5625
1.434e-05,14.6328
1.437e-05,14.4688
1.440e-05,14.3457
1.443e-05,14.0547
1.446e-05,13.9043
1.450e-05,13.666
1.453e-05,13.6719
1.456e-05,13.791
1.459e-05,14.0801
1.462e-05,14.248
1.466e-05,14.4043
1.469e-05,14.3301
1.472e-05,14.2031
1.475e-05,14.1016
1.478e-05,13.998
1.482e-05,13.8203
1.485e-05,13.8027
1.488e-05,13.9609
1.491e-05,13.9629
1.494e-05,14.0938
1.498e-05,14.1738
1.501e-05,14.293
1.504e-05,14.125
1.507e-05,14.0176
1.510e-05,13.6387
1.514e-05,13.4063
1.517e-05,18.9902
1.520e-05,23.9141
1.523e-05,24.6133
1.526e-05,25.3066
1.530e-05,25.5938
1.533e-05,25.5703
1.536e-05,25.2441
1.539e-05,24.9863
1.542e-05,24.9023
1.546e-05,24.8965
1.549e-05,24.9766
1.552e-05,25.4004
1.555e-05,25.793
1.558e-05,26.1504
1.562e-05,26.4375
1.565e-05,26.4121
1.568e-05,26.25
1.571e-05,26.1133
1.574e-05,25.9805
1.578e-05,25.8223
1.581e-05,25.8965
1.584e-05,26.1035
1.587e-05,26.3477
1.590e-05,26.5684
1.594e-05,26.6895
1.597e-05,26.6055
1.600e-05,26.6289
1.603e-05,26.5234
1.606e-05,26.4043
1.610e-05,26.3281
1.613e-05,26.4336
1.616e-05,26.4102
1.619e-05,26.4609
1.622e-05,26.6738
1.626e-05,26.7969
1.629e-05,26.7695
1.632e-05,26.8477
1.635e-05,26.7285
1.638e-05,26.5605
1.642e-05,26.5293
1.645e-05,26.5781
1.648e-05,26.6133
1.651e-05,26.6973
1.654e-05,26.7656
1.658e-05,26.8457
1.661e-05,26.8887
1.664e-05,26.9102
1.667e-05,26.7969
1.670e-05,26.7285
1.674e-05,26.7207
1.677e-05,26.7168
1.680e-05,26.6445
1.683e-05,26.7559
1.686e-05,26.7148
1.690e-05,26.8047
1.693e-05,26.8125
1.696e-05,26.8164
1.699e-05,26.7871
1.702e-05,26.7773
1.706e-05,26.7578
1.709e-05,26.6348
1.712e-05,26.6758
1.715e-05,26.7441
1.718e-05,26.6836
1.722e-05,26.8105
1.725e-05,26.7461
1.728e-05,26.75
1.731e-05,26.7578
1.734e-05,26.75
1.738e-05,26.8223
1.741e-05,26.6914
1.744e-05,26.6934
1.747e-05,26.6895
1.750e-05,26.7168
1.754e-05,26.6484
1.757e-05,26.7051
1.760e-05,26.793
1.763e-05,26.7305
1.766e-05,26.7773
1.770e-05,26.8105
1.773e-05,26.8242
1.776e-05,26.752
1.779e-05,26.7266
1.782e-05,26.7754
1.786e-05,26.7617
1.789e-05,26.7285
1.792e-05,26.7695
1.795e-05,26.7422
1.798e-05,26.7383
1.802e-05,26.7813
1.805e-05,26.8008
1.808e-05,26.6953
1.811e-05,26.8047
1.814e-05,26.7383
1.818e-05,26.7012
1.821e-05,26.6191
1.824e-05,26.6563
1.827e-05,26.7559
1.830e-05,26.7207
1.834e-05,26.7324
1.837e-05,26.8105
1.840e-05,26.8066
1.843e-05,26.8457
1.846e-05,26.7656
1.850e-05,26.7891
1.853e-05,26.8398
1.856e-05,26.7949
1.859e-05,26.7578
1.862e-05,26.793
1.866e-05,26.7266
1.869e-05,26.7656
1.872e-05,26.7891
1.875e-05,26.7363
1.878e-05,26.8184
1.882e-05,26.8223
1.885e-05,26.709
1.888e-05,26.7852
1.891e-05,26.8281
1.894e-05,26.7344
1.898e-05,26.7422
1.901e-05,26.8613
1.904e-05,26.8301
1.907e-05,26.8652
1.910e-05,26.7793
1.914e-05,26.7539
1.917e-05,26.623
1.920e-05,26.6563
1.923e-05,26.8184
1.926e-05,26.832
1.930e-05,26.666
1.933e-05,26.7109
1.936e-05,26.832
1.939e-05,26.8262
1.942e-05,26.8066
1.946e-05,26.7578
1.949e-05,26.7266
1.952e-05,26.7383
1.955e-05,26.625
1.958e-05,26.666
1.962e-05,26.3984
1.965e-05,24.459
1.968e-05,15.9766
1.971e-05,14.9023
1.974e-05,14.5488
1.978e-05,14.2305
1.981e-05,14.0684
1.984e-05,13.8906
1.987e-05,13.8477
1.990e-05,13.6895
1.994e-05,13.4453
1.997e-05,13.0449
2.000e-05,12.957
2.003e-05,12.9668
2.006e-05,13.0234
2.010e-05,13.0371
2.013e-05,12.8574
2.016e-05,12.6426
2.019e-05,12.459
2.022e-05,12.2246
2.026e-05,12.0918
2.029e-05,11.9219
2.032e-05,11.7207
2.035e-05,11.502
2.038e-05,11.2441
2.042e-05,11.1992
2.045e-05,10.8789
2.048e-05,10.502
2.051e-05,10.0957
2.054e-05,9.85938
2.058e-05,9.58398
2.061e-05,9.27734
2.064e-05,8.96484
2.067e-05,8.74805
2.070e-05,8.44922
2.074e-05,8.08398
2.077e-05,7.70703
2.080e-05,7.33984
2.083e-05,7.0332
2.086e-05,6.61133
2.090e-05,6.30664
2.093e-05,5.99805
2.096e-05,5.60742
2.099e-05,5.42773
2.102e-05,5.07813
2.106e-05,4.7793
2.109e-05,4.42578
2.112e-05,4.03516
2.115e-05,3.6582
2.118e-05,3.33594
2.122e-05,3.12695
2.125e-05,2.81445
2.128e-05,2.51758
2.131e-05,2.38086
2.134e-05,2
2.138e-05,1.65625
2.141e-05,1.39453
2.144e-05,1.21094
2.147e-05,0.982422
2.150e-05,1.26563
2.154e-05,1.73438
2.157e-05,1.7207
2.160e-05,1.47656
2.163e-05,1.29883
2.166e-05,1.375
2.170e-05,0.990235
2.173e-05,0.300782
2.176e-05,-0.0312495
2.179e-05,-0.134765
2.182e-05,-0.107421
2.186e-05,-0.11914
2.189e-05,-0.0996089
2.192e-05,-0.113281
2.195e-05,-0.0624995
2.198e-05,-0.179687
2.202e-05,-0.0156245
2.205e-05,-0.00781202
2.208e-05,0.0136724
2.211e-05,-0.0136714
2.214e-05,-0.0214839
2.218e-05,-0.00781202
2.221e-05,-0.0664058
2.224e-05,-0.00195265
2.227e-05,0.0410161
2.230e-05,-0.0156245
2.234e-05,-0.0312495
2.237e-05,0.0097661
2.240e-05,0.00781298
2.243e-05,-0.00390577
2.246e-05,-0.0058589
2.250e-05,-0.0683589
2.253e-05,0.00781298
2.256e-05,0.00781298
2.259e-05,0.0742192
2.262e-05,0.00390673
2.266e-05,0.0488286
2.269e-05,4.76837e-07
2.272e-05,0.0625005
2.275e-05,0.0898442
2.278e-05,0.070313
2.282e-05,0.160157
2.285e-05,0.0664067
2.288e-05,0.115235
2.291e-05,0.0781255
2.294e-05,0.125
2.298e-05,0.16211
2.301e-05,0.0878911
2.304e-05,0.0488286
2.307e-05,0.0781255
2.310e-05,0.158204
2.314e-05,0.103516
2.317e-05,0.0507817
2.320e-05,0.0351567
2.323e-05,0.0800786
2.326e-05,0.111329
2.330e-05,0.111329
2.333e-05,0.203125
2.336e-05,0.0175786
2.339e-05,0.0449224
2.342e-05,0.123047
2.346e-05,0.21875
2.349e-05,0.167969
2.352e-05,0.117188
2.355e-05,0.085938
2.358e-05,0.0292974
2.362e-05,0.15625
2.365e-05,-0.0156245
2.368e-05,0.138672
2.371e-05,0.181641
2.374e-05,0.0625005
2.378e-05,0.169922
2.381e-05,0.191407
2.384e-05,0.121094
2.387e-05,0.039063
2.390e-05,0.154297
2.394e-05,0.0605474
2.397e-05,0.140625
2.400e-05,0.123047
2.403e-05,0.195313
2.406e-05,0.179688
2.410e-05,0.185547
2.413e-05,0.248047
2.416e-05,0.210938
2.419e-05,0.166016
2.422e-05,0.0488286
2.426e-05,0.160157
2.429e-05,0.269532
2.432e-05,0.199219
2.435e-05,0.0917974
2.438e-05,0.148438
2.442e-05,0.142579
2.445e-05,0.171875
2.448e-05,0.0742192
2.451e-05,0.16211
2.454e-05,0.164063
2.458e-05,0.238282
2.461e-05,0.119141
2.464e-05,0.140625
2.467e-05,0.232422
2.470e-05,0.115235
2.474e-05,0.169922
2.477e-05,0.285157
2.480e-05,0.167969
2.483e-05,0.201172
2.486e-05,0.140625
2.490e-05,0.134766
2.493e-05,0.0976567
2.496e-05,0.230469
2.499e-05,0.175782
2.502e-05,0.222657
2.506e-05,0.201172
2.509e-05,0.216797
2.512e-05,0.199219
2.515e-05,0.19336
2.518e-05,0.0878911
2.522e-05,0.199219
2.525e-05,0.251954
2.528e-05,0.267579
2.531e-05,0.128907
2.534e-05,0.179688
2.538e-05,0.144532
2.541e-05,0.138672
2.544e-05,0.238282
2.547e-05,0.296875
2.550e-05,0.181641
2.554e-05,0.257813
2.557e-05,0.238282
2.560e-05,0.222657
2.563e-05,0.205079
2.566e-05,0.210938
2.570e-05,0.232422
2.573e-05,0.265625
2.576e-05,0.230469
2.579e-05,0.181641
2.582e-05,0.220704
2.586e-05,0.179688
2.589e-05,0.232422
2.592e-05,0.253907
2.595e-05,0.183594
2.598e-05,0.210938
2.602e-05,0.173829
2.605e-05,0.113282
2.608e-05,0.216797
2.611e-05,0.207032
2.614e-05,0.306641
2.618e-05,0.283204
2.621e-05,0.1875
2.624e-05,0.257813
2.627e-05,0.259766
2.630e-05,0.1875
2.634e-05,0.164063
2.637e-05,0.259766
2.640e-05,0.179688
2.643e-05,0.207032
2.646e-05,0.353516
2.650e-05,0.22461
2.653e-05,0.216797
2.656e-05,0.203125
2.659e-05,0.240235
2.662e-05,0.173829
2.666e-05,0.298829
2.669e-05,0.222657
2.672e-05,0.302735
2.675e-05,0.15625
2.678e-05,-0.0351558
2.682e-05,0.0507817
2.685e-05,0.365235
2.688e-05,0.3125
2.691e-05,0.273438
2.694e-05,0.244141
2.698e-05,0.140625
2.701e-05,0.205079
2.704e-05,0.222657
2.707e-05,0.384766
2.710e-05,0.869141
2.714e-05,1.35352
2.717e-05,2.15234
2.720e-05,3.28125
2.723e-05,4.44336
2.726e-05,5.58594
2.730e-05,6.62305
2.733e-05,7.25781
2.736e-05,7.7168
2.739e-05,8.11133
2.742e-05,8.73633
2.746e-05,9.71094
2.749e-05,10.7793
2.752e-05,12.0078
2.755e-05,13.1152
2.758e-05,13.9531
2.762e-05,14.5059
2.765e-05,14.7324
2.768e-05,14.373
2.771e-05,13.834
2.774e-05,13.5645
2.778e-05,13.4707
2.781e-05,13.5313
2.784e-05,13.8496
2.787e-05,14.3223
2.790e-05,14.5645
2.794e-05,14.6328
2.797e-05,14.5859
2.800e-05,14.3398
2.803e-05,14.207
2.806e-05,13.9453
2.810e-05,13.7578
2.813e-05,13.7734
2.816e-05,13.8926
2.819e-05,14.0156
2.822e-05,14.2188
2.826e-05,14.2871
2.829e-05,14.3652
2.832e-05,14.3477
2.835e-05,14.1328
2.838e-05,13.8809
2.842e-05,13.7539
2.845e-05,13.7754
2.848e-05,13.8066
2.851e-05,13.9551
2.854e-05,14.1289
2.858e-05,14.127
2.861e-05,14.2148
2.864e-05,14.166
2.867e-05,14.0137
2.870e-05,13.752
2.874e-05,13.375
2.877e-05,17.791
2.880e-05,23.8828
2.883e-05,24.418
2.886e-05,25.209
2.890e-05,25.5215
2.893e-05,25.5254
2.896e-05,25.2969
2.899e-05,25.168
2.902e-05,24.9238
2.906e-05,24.7617
2.909e-05,24.9844
2.912e-05,25.3691
2.915e-05,25.8516
2.918e-05,26.2461
2.922e-05,26.3789
2.925e-05,26.4746
2.928e-05,26.3496
2.931e-05,26.1387
2.934e-05,26.0801
2.938e-05,25.9668
2.941e-05,26.0352
2.944e-05,26.1094
2.947e-05,26.291
2.950e-05,26.5605
2.954e-05,26.7129
2.957e-05,26.7871
2.960e-05,26.7715
2.963e-05,26.6426
2.966e-05,26.3926
2.970e-05,26.3477
2.973e-05,26.3398
2.976e-05,26.4258
2.979e-05,26.4434
2.982e-05,26.7266
2.986e-05,26.7656
2.989e-05,26.8574
2.992e-05,26.9414
2.995e-05,26.707
2.998e-05,26.6367
3.002e-05,26.5625
3.005e-05,26.5801
3.008e-05,26.5918
3.011e-05,26.7168
3.014e-05,26.7969
3.018e-05,26.8867
3.021e-05,26.8047
3.024e-05,26.832
3.027e-05,26.7441
3.030e-05,26.6816
3.034e-05,26.6602
3.037e-05,26.6641
3.040e-05,26.6602
3.043e-05,26.7676
3.046e-05,26.7129
3.050e-05,26.8203
3.053e-05,26.8281
3.056e-05,26.7832
3.059e-05,26.8047
3.062e-05,26.7598
3.066e-05,26.7656
3.069e-05,26.7891
3.072e-05,26.6973
3.075e-05,26.7559
3.078e-05,26.7813
3.082e-05,26.709
3.085e-05,26.7539
3.088e-05,26.8203
3.091e-05,26.6699
3.094e-05,26.8145
3.098e-05,26.7695
3.101e-05,26.8164
3.104e-05,26.7363
3.107e-05,26.7793
3.110e-05,26.7695
3.114e-05,26.7578
3.117e-05,26.7031
3.120e-05,26.7012
3.123e-05,26.8027
3.126e-05,26.8164
3.130e-05,26.8027
3.133e-05,26.7754
3.136e-05,26.7734
3.139e-05,26.6992
3.142e-05,26.6387
3.146e-05,26.6797
3.149e-05,26.793
3.152e-05,26.7402
3.155e-05,26.6816
3.158e-05,26.7539
3.162e-05,26.791
3.165e-05,26.7227
3.168e-05,26.752
3.171e-05,26.6816
3.174e-05,26.6777
3.178e-05,26.7754
3.181e-05,26.7793
3.184e-05,26.6875
3.187e-05,26.7031
3.190e-05,26.793
3.194e-05,26.7168
3.197e-05,26.7949

